!!SBtab TableID='t_id_01' TableName='Reaction' TableType='Reaction' Document='Model'							
!Reaction	!ReactionFormula	!Identifiers:kegg.reaction	!IsReversible	!Gene	!KineticLaw:Name	!KineticLaw	
PTS_RPTSsy	D_Glucose + Phosphoenolpyruvate <=> Pyruvate + D_Glucose_6_phosphate	RPTSsy	True	PTS	Common saturable (CM)	u_R1 * ( kC_R1 * sqrt( kEQ_R1  * kM_R1_D_Glucose * kM_R1_Phosphoenolpyruvate / kM_R1_Pyruvate / kM_R1_D_Glucose_6_phosphate ) * ( D_Glucose / kM_R1_D_Glucose ) * ( Phosphoenolpyruvate / kM_R1_Phosphoenolpyruvate ) - kC_R1 / sqrt( kEQ_R1  * kM_R1_D_Glucose * kM_R1_Phosphoenolpyruvate / kM_R1_Pyruvate / kM_R1_D_Glucose_6_phosphate ) * ( Pyruvate / kM_R1_Pyruvate ) * ( D_Glucose_6_phosphate / kM_R1_D_Glucose_6_phosphate ) ) / ( ( 1 + D_Glucose / kM_R1_D_Glucose ) * ( 1 + Phosphoenolpyruvate / kM_R1_Phosphoenolpyruvate ) + ( 1 + Pyruvate / kM_R1_Pyruvate ) * ( 1 + D_Glucose_6_phosphate / kM_R1_D_Glucose_6_phosphate ) - 1 )	
SDH_R02164	Ubiquinone + Succinate <=> Fumarate + Ubiquinol	R02164	True	SDH	Common saturable (CM)	u_R27 * ( kC_R27 * sqrt( kEQ_R27  * kM_R27_Ubiquinone * kM_R27_Succinate / kM_R27_Fumarate / kM_R27_Ubiquinol ) * ( Ubiquinone / kM_R27_Ubiquinone ) * ( Succinate / kM_R27_Succinate ) - kC_R27 / sqrt( kEQ_R27  * kM_R27_Ubiquinone * kM_R27_Succinate / kM_R27_Fumarate / kM_R27_Ubiquinol ) * ( Fumarate / kM_R27_Fumarate ) * ( Ubiquinol / kM_R27_Ubiquinol ) ) / ( ( 1 + Ubiquinone / kM_R27_Ubiquinone ) * ( 1 + Succinate / kM_R27_Succinate ) + ( 1 + Fumarate / kM_R27_Fumarate ) * ( 1 + Ubiquinol / kM_R27_Ubiquinol ) - 1 )	
FUM_R01082	Fumarate + H2O <=> _S__Malate	R01082	True	FUM	Common saturable (CM)	u_R28 * ( kC_R28 * sqrt( kEQ_R28  * kM_R28_Fumarate * kM_R28_H2O / kM_R28__S__Malate ) * ( Fumarate / kM_R28_Fumarate ) * ( H2O / kM_R28_H2O ) - kC_R28 / sqrt( kEQ_R28  * kM_R28_Fumarate * kM_R28_H2O / kM_R28__S__Malate ) * ( _S__Malate / kM_R28__S__Malate ) ) / ( ( 1 + Fumarate / kM_R28_Fumarate ) * ( 1 + H2O / kM_R28_H2O ) + ( 1 + _S__Malate / kM_R28__S__Malate ) - 1 )	
MDH_R00342	_S__Malate + NADplus <=> NADH + Oxaloacetate	R00342	True	MDH	Common saturable (CM)	u_R29 * ( kC_R29 * sqrt( kEQ_R29  * kM_R29__S__Malate * kM_R29_NADplus / kM_R29_NADH / kM_R29_Oxaloacetate ) * ( _S__Malate / kM_R29__S__Malate ) * ( NADplus / kM_R29_NADplus ) - kC_R29 / sqrt( kEQ_R29  * kM_R29__S__Malate * kM_R29_NADplus / kM_R29_NADH / kM_R29_Oxaloacetate ) * ( NADH / kM_R29_NADH ) * ( Oxaloacetate / kM_R29_Oxaloacetate ) ) / ( ( 1 + _S__Malate / kM_R29__S__Malate ) * ( 1 + NADplus / kM_R29_NADplus ) + ( 1 + NADH / kM_R29_NADH ) * ( 1 + Oxaloacetate / kM_R29_Oxaloacetate ) - 1 )	
%							
!!SBtab TableID='t_id_02' TableName='Compound' TableType='Compound' Document='Model'							
!Compound	!Name	!Identifiers:kegg.compound	!IsConstant				
_S__Malate	(S)-Malate	C00149	False				
Acetyl_CoA	Acetyl-CoA	C00024	False				
Fumarate	Fumarate	C00122	False				
cis_Aconitate	cis-Aconitate	C00417	False				
_6_Phospho_D_gluconate	6-Phospho-D-gluconate	C00345	False				
Orthophosphate	Orthophosphate	C00009	True				
Pyruvate	Pyruvate	C00022	False				
NADPplus	NADP+	C00006	True				
NADPH	NADPH	C00005	True				
NADH	NADH	C00004	True				
NADplus	NAD+	C00003	True				
ATP	ATP	C00002	True				
H2O	H2O	C00001	True				
_2_Oxoglutarate	2-Oxoglutarate	C00026	False				
Oxaloacetate	Oxaloacetate	C00036	False				
Ubiquinone	Ubiquinone	C00399	True				
D_Erythrose_4_phosphate	D-Erythrose 4-phosphate	C00279	False				
Ubiquinol	Ubiquinol	C00390	True				
ADP	ADP	C00008	True				
Isocitrate	Isocitrate	C00311	False				
D_Ribulose_5_phosphate	D-Ribulose 5-phosphate	C00199	False				
D_Xylulose_5_phosphate	D-Xylulose 5-phosphate	C00231	False				
D_Glucose_6_phosphate	D-Glucose 6-phosphate	C00092	True				
_3_Phospho_D_glyceroyl_phosphate	3-Phospho-D-glyceroyl phosphate	C00236	False				
CoA	CoA	C00010	False				
CO2	CO2	C00011	True				
D_Ribose_5_phosphate	D-Ribose 5-phosphate	C00117	False				
Glycerone_phosphate	Glycerone phosphate	C00111	False				
D_Glucose	D-Glucose	C00031	True				
D_Fructose_1_6_bisphosphate	D-Fructose 1,6-bisphosphate	C00354	True				
D_Glyceraldehyde_3_phosphate	D-Glyceraldehyde 3-phosphate	C00118	True				
Phosphoenolpyruvate	Phosphoenolpyruvate	C00074	False				
Citrate	Citrate	C00158	False				
Succinyl_CoA	Succinyl-CoA	C00091	False				
_3_Phospho_D_glycerate	3-Phospho-D-glycerate	C00197	False				
D_Glucono_1_5_lactone_6_phosphate	D-Glucono-1,5-lactone 6-phosphate	C01236	False				
D_Fructose_6_phosphate	D-Fructose 6-phosphate	C00085	True				
_2_Phospho_D_glycerate	2-Phospho-D-glycerate	C00631	False				
Succinate	Succinate	C00042	False				
Sedoheptulose_7_phosphate	Sedoheptulose 7-phosphate	C05382	False				
%							
!!SBtab TableID='t_id_03' TableName='Parameter' TableType='Quantity' Document='Model'							
!QuantityType	!Value	!Unit	!Compound	!Reaction	!Compound:Identifiers:kegg.compound	!Reaction:Identifiers:kegg.reaction	!SBML:parameter:id
equilibrium constant	57262184			PTS_RPTSsy		RPTSsy	kEQ_R1
equilibrium constant	0.36350845			PGI_R02740		R02740	kEQ_R2
equilibrium constant	1764.8694			PFK_R04779		R04779	kEQ_R3
equilibrium constant	0.1889019			ALD_R01070		R01070	kEQ_R4
equilibrium constant	0.10733371			TIM_R01015		R01015	kEQ_R5
equilibrium constant	0.00035180468			GAP_R01061		R01061	kEQ_R6
equilibrium constant	1883.7137			PGK_R01512		R01512	kEQ_R7
equilibrium constant	0.1881272			PGM_R01518		R01518	kEQ_R8
equilibrium constant	5.202263			PGH_R00658		R00658	kEQ_R9
equilibrium constant	22335.814			PYK_R00200		R00200	kEQ_R10
equilibrium constant	1670759.7			PDH_R00209		R00209	kEQ_R11
equilibrium constant	12.916734			ZWF_R00835		R00835	kEQ_R12
equilibrium constant	20744.52			GLH_R02035		R02035	kEQ_R13
equilibrium constant	12.330424			PGD_R01528		R01528	kEQ_R14
equilibrium constant	2.264296			RPI_R01056		R01056	kEQ_R15
equilibrium constant	3.9024941			RPE_R01529		R01529	kEQ_R16
equilibrium constant	4.7316932			TXT_R01641		R01641	kEQ_R17
equilibrium constant	1.3194676			TAL_R08575		R08575	kEQ_R18
equilibrium constant	59.621212			TXT_R01067		R01067	kEQ_R19
equilibrium constant	49007.074			FBP_R00762		R00762	kEQ_R20
equilibrium constant	5416530.1			CSN_R00351		R00351	kEQ_R21
equilibrium constant	0.034861263			ACN_R00351		R00351	kEQ_R22
equilibrium constant	1.3190957			ACN_R01900		R01900	kEQ_R23
equilibrium constant	100.21644			ICD_R00709		R00709	kEQ_R24
equilibrium constant	92567.323			KGD_R08549		R08549	kEQ_R25
equilibrium constant	0.58290232			SCS_R00405		R00405	kEQ_R26
equilibrium constant	6026.7589			SDH_R02164		R02164	kEQ_R27
equilibrium constant	4.0148279			FUM_R01082		R01082	kEQ_R28
equilibrium constant	1.940976e-05			MDH_R00342		R00342	kEQ_R29
catalytic rate constant geometric mean	NaN	1/s		PTS_RPTSsy		RPTSsy	kC_R1
catalytic rate constant geometric mean	NaN	1/s		PGI_R02740		R02740	kC_R2
catalytic rate constant geometric mean	NaN	1/s		PFK_R04779		R04779	kC_R3
catalytic rate constant geometric mean	NaN	1/s		ALD_R01070		R01070	kC_R4
catalytic rate constant geometric mean	NaN	1/s		TIM_R01015		R01015	kC_R5
catalytic rate constant geometric mean	NaN	1/s		GAP_R01061		R01061	kC_R6
catalytic rate constant geometric mean	NaN	1/s		PGK_R01512		R01512	kC_R7
catalytic rate constant geometric mean	NaN	1/s		PGM_R01518		R01518	kC_R8
catalytic rate constant geometric mean	NaN	1/s		PGH_R00658		R00658	kC_R9
catalytic rate constant geometric mean	NaN	1/s		PYK_R00200		R00200	kC_R10
catalytic rate constant geometric mean	NaN	1/s		PDH_R00209		R00209	kC_R11
catalytic rate constant geometric mean	NaN	1/s		ZWF_R00835		R00835	kC_R12
catalytic rate constant geometric mean	NaN	1/s		GLH_R02035		R02035	kC_R13
catalytic rate constant geometric mean	NaN	1/s		PGD_R01528		R01528	kC_R14
catalytic rate constant geometric mean	NaN	1/s		RPI_R01056		R01056	kC_R15
catalytic rate constant geometric mean	NaN	1/s		RPE_R01529		R01529	kC_R16
catalytic rate constant geometric mean	NaN	1/s		TXT_R01641		R01641	kC_R17
catalytic rate constant geometric mean	NaN	1/s		TAL_R08575		R08575	kC_R18
catalytic rate constant geometric mean	NaN	1/s		TXT_R01067		R01067	kC_R19
catalytic rate constant geometric mean	NaN	1/s		FBP_R00762		R00762	kC_R20
catalytic rate constant geometric mean	NaN	1/s		CSN_R00351		R00351	kC_R21
catalytic rate constant geometric mean	NaN	1/s		ACN_R00351		R00351	kC_R22
catalytic rate constant geometric mean	NaN	1/s		ACN_R01900		R01900	kC_R23
catalytic rate constant geometric mean	NaN	1/s		ICD_R00709		R00709	kC_R24
catalytic rate constant geometric mean	NaN	1/s		KGD_R08549		R08549	kC_R25
catalytic rate constant geometric mean	NaN	1/s		SCS_R00405		R00405	kC_R26
catalytic rate constant geometric mean	NaN	1/s		SDH_R02164		R02164	kC_R27
catalytic rate constant geometric mean	NaN	1/s		FUM_R01082		R01082	kC_R28
catalytic rate constant geometric mean	NaN	1/s		MDH_R00342		R00342	kC_R29
Michaelis constant	0.64666009	mM	_S__Malate	FUM_R01082	C00149	R01082	kM_R1__S__Malate
Michaelis constant	0.59870169	mM	_S__Malate	MDH_R00342	C00149	R00342	kM_R2__S__Malate
Michaelis constant	0.030581258	mM	Acetyl_CoA	PDH_R00209	C00024	R00209	kM_R3_Acetyl_CoA
Michaelis constant	0.050864382	mM	Acetyl_CoA	CSN_R00351	C00024	R00351	kM_R4_Acetyl_CoA
Michaelis constant	0.10381729	mM	Fumarate	SDH_R02164	C00122	R02164	kM_R5_Fumarate
Michaelis constant	0.18043722	mM	Fumarate	FUM_R01082	C00122	R01082	kM_R6_Fumarate
Michaelis constant	NaN	mM	cis_Aconitate	ACN_R00351	C00417	R00351	kM_R7_cis_Aconitate
Michaelis constant	0.016657922	mM	cis_Aconitate	ACN_R01900	C00417	R01900	kM_R8_cis_Aconitate
Michaelis constant	0.02	mM	_6_Phospho_D_gluconate	GLH_R02035	C00345	R02035	kM_R9__6_Phospho_D_gluconate
Michaelis constant	0.017811853	mM	_6_Phospho_D_gluconate	PGD_R01528	C00345	R01528	kM_R10__6_Phospho_D_gluconate
Michaelis constant	0.53	mM	Orthophosphate	GAP_R01061	C00009	R01061	kM_R11_Orthophosphate
Michaelis constant	NaN	mM	Orthophosphate	FBP_R00762	C00009	R00762	kM_R12_Orthophosphate
Michaelis constant	1.003992	mM	Orthophosphate	SCS_R00405	C00009	R00405	kM_R13_Orthophosphate
Michaelis constant	NaN	mM	Pyruvate	PTS_RPTSsy	C00022	RPTSsy	kM_R14_Pyruvate
Michaelis constant	0.31	mM	Pyruvate	PYK_R00200	C00022	R00200	kM_R15_Pyruvate
Michaelis constant	0.01	mM	Pyruvate	PDH_R00209	C00022	R00209	kM_R16_Pyruvate
Michaelis constant	0.007	mM	NADPplus	ZWF_R00835	C00006	R00835	kM_R17_NADPplus
Michaelis constant	0.016784756	mM	NADPplus	PGD_R01528	C00006	R01528	kM_R18_NADPplus
Michaelis constant	0.007	mM	NADPH	ZWF_R00835	C00005	R00835	kM_R19_NADPH
Michaelis constant	0.00066332496	mM	NADPH	PGD_R01528	C00005	R01528	kM_R20_NADPH
Michaelis constant	0.045	mM	NADH	GAP_R01061	C00004	R01061	kM_R21_NADH
Michaelis constant	NaN	mM	NADH	PDH_R00209	C00004	R00209	kM_R22_NADH
Michaelis constant	NaN	mM	NADH	ICD_R00709	C00004	R00709	kM_R23_NADH
Michaelis constant	NaN	mM	NADH	KGD_R08549	C00004	R08549	kM_R24_NADH
Michaelis constant	0.027138618	mM	NADH	MDH_R00342	C00004	R00342	kM_R25_NADH
Michaelis constant	0.045	mM	NADplus	GAP_R01061	C00003	R01061	kM_R26_NADplus
Michaelis constant	0.041024383	mM	NADplus	PDH_R00209	C00003	R00209	kM_R27_NADplus
Michaelis constant	0.08	mM	NADplus	ICD_R00709	C00003	R00709	kM_R28_NADplus
Michaelis constant	NaN	mM	NADplus	KGD_R08549	C00003	R08549	kM_R29_NADplus
Michaelis constant	0.12812311	mM	NADplus	MDH_R00342	C00003	R00342	kM_R30_NADplus
Michaelis constant	0.12	mM	ATP	PFK_R04779	C00002	R04779	kM_R31_ATP
Michaelis constant	0.48	mM	ATP	PGK_R01512	C00002	R01512	kM_R32_ATP
Michaelis constant	0.25	mM	ATP	PYK_R00200	C00002	R00200	kM_R33_ATP
Michaelis constant	0.090092484	mM	ATP	SCS_R00405	C00002	R00405	kM_R34_ATP
Michaelis constant	NaN	mM	H2O	PGH_R00658	C00001	R00658	kM_R35_H2O
Michaelis constant	NaN	mM	H2O	GLH_R02035	C00001	R02035	kM_R36_H2O
Michaelis constant	NaN	mM	H2O	FBP_R00762	C00001	R00762	kM_R37_H2O
Michaelis constant	NaN	mM	H2O	CSN_R00351	C00001	R00351	kM_R38_H2O
Michaelis constant	NaN	mM	H2O	ACN_R00351	C00001	R00351	kM_R39_H2O
Michaelis constant	NaN	mM	H2O	ACN_R01900	C00001	R01900	kM_R40_H2O
Michaelis constant	NaN	mM	H2O	FUM_R01082	C00001	R01082	kM_R41_H2O
Michaelis constant	NaN	mM	_2_Oxoglutarate	ICD_R00709	C00026	R00709	kM_R42__2_Oxoglutarate
Michaelis constant	4	mM	_2_Oxoglutarate	KGD_R08549	C00026	R08549	kM_R43__2_Oxoglutarate
Michaelis constant	0.033920097	mM	Oxaloacetate	CSN_R00351	C00036	R00351	kM_R44_Oxaloacetate
Michaelis constant	0.034479991	mM	Oxaloacetate	MDH_R00342	C00036	R00342	kM_R45_Oxaloacetate
Michaelis constant	0.037084298	mM	Ubiquinone	SDH_R02164	C00399	R02164	kM_R46_Ubiquinone
Michaelis constant	0.031862242	mM	D_Erythrose_4_phosphate	TAL_R08575	C00279	R08575	kM_R47_D_Erythrose_4_phosphate
Michaelis constant	0.36	mM	D_Erythrose_4_phosphate	TXT_R01067	C00279	R01067	kM_R48_D_Erythrose_4_phosphate
Michaelis constant	NaN	mM	Ubiquinol	SDH_R02164	C00390	R02164	kM_R49_Ubiquinol
Michaelis constant	0.82825117	mM	ADP	PFK_R04779	C00008	R04779	kM_R50_ADP
Michaelis constant	0.2	mM	ADP	PGK_R01512	C00008	R01512	kM_R51_ADP
Michaelis constant	0.25	mM	ADP	PYK_R00200	C00008	R00200	kM_R52_ADP
Michaelis constant	0.061357924	mM	ADP	SCS_R00405	C00008	R00405	kM_R53_ADP
Michaelis constant	0.19745878	mM	Isocitrate	ACN_R01900	C00311	R01900	kM_R54_Isocitrate
Michaelis constant	2.4	mM	Isocitrate	ICD_R00709	C00311	R00709	kM_R55_Isocitrate
Michaelis constant	0.14142136	mM	D_Ribulose_5_phosphate	PGD_R01528	C00199	R01528	kM_R56_D_Ribulose_5_phosphate
Michaelis constant	3.1464265	mM	D_Ribulose_5_phosphate	RPI_R01056	C00199	R01056	kM_R57_D_Ribulose_5_phosphate
Michaelis constant	0.86969557	mM	D_Ribulose_5_phosphate	RPE_R01529	C00199	R01529	kM_R58_D_Ribulose_5_phosphate
Michaelis constant	NaN	mM	D_Xylulose_5_phosphate	RPE_R01529	C00231	R01529	kM_R59_D_Xylulose_5_phosphate
Michaelis constant	0.49	mM	D_Xylulose_5_phosphate	TXT_R01641	C00231	R01641	kM_R60_D_Xylulose_5_phosphate
Michaelis constant	0.49	mM	D_Xylulose_5_phosphate	TXT_R01067	C00231	R01067	kM_R61_D_Xylulose_5_phosphate
Michaelis constant	NaN	mM	D_Glucose_6_phosphate	PTS_RPTSsy	C00092	RPTSsy	kM_R62_D_Glucose_6_phosphate
Michaelis constant	NaN	mM	D_Glucose_6_phosphate	PGI_R02740	C00092	R02740	kM_R63_D_Glucose_6_phosphate
Michaelis constant	0.174	mM	D_Glucose_6_phosphate	ZWF_R00835	C00092	R00835	kM_R64_D_Glucose_6_phosphate
Michaelis constant	0.89	mM	_3_Phospho_D_glyceroyl_phosphate	GAP_R01061	C00236	R01061	kM_R65__3_Phospho_D_glyceroyl_phosphate
Michaelis constant	0.0018	mM	_3_Phospho_D_glyceroyl_phosphate	PGK_R01512	C00236	R01512	kM_R66__3_Phospho_D_glyceroyl_phosphate
Michaelis constant	0.0034641016	mM	CoA	PDH_R00209	C00010	R00209	kM_R67_CoA
Michaelis constant	NaN	mM	CoA	CSN_R00351	C00010	R00351	kM_R68_CoA
Michaelis constant	NaN	mM	CoA	KGD_R08549	C00010	R08549	kM_R69_CoA
Michaelis constant	0.086881013	mM	CoA	SCS_R00405	C00010	R00405	kM_R70_CoA
Michaelis constant	NaN	mM	CO2	PDH_R00209	C00011	R00209	kM_R71_CO2
Michaelis constant	41.231056	mM	CO2	PGD_R01528	C00011	R01528	kM_R72_CO2
Michaelis constant	NaN	mM	CO2	ICD_R00709	C00011	R00709	kM_R73_CO2
Michaelis constant	NaN	mM	CO2	KGD_R08549	C00011	R08549	kM_R74_CO2
Michaelis constant	2.2	mM	D_Ribose_5_phosphate	RPI_R01056	C00117	R01056	kM_R75_D_Ribose_5_phosphate
Michaelis constant	0.53	mM	D_Ribose_5_phosphate	TXT_R01641	C00117	R01641	kM_R76_D_Ribose_5_phosphate
Michaelis constant	0.16124515	mM	Glycerone_phosphate	ALD_R01070	C00111	R01070	kM_R77_Glycerone_phosphate
Michaelis constant	1	mM	Glycerone_phosphate	TIM_R01015	C00111	R01015	kM_R78_Glycerone_phosphate
Michaelis constant	NaN	mM	D_Glucose	PTS_RPTSsy	C00031	RPTSsy	kM_R79_D_Glucose
Michaelis constant	NaN	mM	D_Fructose_1_6_bisphosphate	PFK_R04779	C00354	R04779	kM_R80_D_Fructose_1_6_bisphosphate
Michaelis constant	NaN	mM	D_Fructose_1_6_bisphosphate	ALD_R01070	C00354	R01070	kM_R81_D_Fructose_1_6_bisphosphate
Michaelis constant	0.013652535	mM	D_Fructose_1_6_bisphosphate	FBP_R00762	C00354	R00762	kM_R82_D_Fructose_1_6_bisphosphate
Michaelis constant	0.13076697	mM	D_Glyceraldehyde_3_phosphate	ALD_R01070	C00118	R01070	kM_R83_D_Glyceraldehyde_3_phosphate
Michaelis constant	1	mM	D_Glyceraldehyde_3_phosphate	TIM_R01015	C00118	R01015	kM_R84_D_Glyceraldehyde_3_phosphate
Michaelis constant	0.89	mM	D_Glyceraldehyde_3_phosphate	GAP_R01061	C00118	R01061	kM_R85_D_Glyceraldehyde_3_phosphate
Michaelis constant	4.9	mM	D_Glyceraldehyde_3_phosphate	TXT_R01641	C00118	R01641	kM_R86_D_Glyceraldehyde_3_phosphate
Michaelis constant	0.084433137	mM	D_Glyceraldehyde_3_phosphate	TAL_R08575	C00118	R08575	kM_R87_D_Glyceraldehyde_3_phosphate
Michaelis constant	4.9	mM	D_Glyceraldehyde_3_phosphate	TXT_R01067	C00118	R01067	kM_R88_D_Glyceraldehyde_3_phosphate
Michaelis constant	NaN	mM	Phosphoenolpyruvate	PTS_RPTSsy	C00074	RPTSsy	kM_R89_Phosphoenolpyruvate
Michaelis constant	0.3	mM	Phosphoenolpyruvate	PGH_R00658	C00074	R00658	kM_R90_Phosphoenolpyruvate
Michaelis constant	0.31	mM	Phosphoenolpyruvate	PYK_R00200	C00074	R00200	kM_R91_Phosphoenolpyruvate
Michaelis constant	0.001	mM	Citrate	CSN_R00351	C00158	R00351	kM_R92_Citrate
Michaelis constant	0.001	mM	Citrate	ACN_R00351	C00158	R00351	kM_R93_Citrate
Michaelis constant	0.077459667	mM	Succinyl_CoA	KGD_R08549	C00091	R08549	kM_R94_Succinyl_CoA
Michaelis constant	0.027912311	mM	Succinyl_CoA	SCS_R00405	C00091	R00405	kM_R95_Succinyl_CoA
Michaelis constant	0.69	mM	_3_Phospho_D_glycerate	PGK_R01512	C00197	R01512	kM_R96__3_Phospho_D_glycerate
Michaelis constant	0.65	mM	_3_Phospho_D_glycerate	PGM_R01518	C00197	R01518	kM_R97__3_Phospho_D_glycerate
Michaelis constant	0.174	mM	D_Glucono_1_5_lactone_6_phosphate	ZWF_R00835	C01236	R00835	kM_R98_D_Glucono_1_5_lactone_6_phosphate
Michaelis constant	0.02	mM	D_Glucono_1_5_lactone_6_phosphate	GLH_R02035	C01236	R02035	kM_R99_D_Glucono_1_5_lactone_6_phosphate
Michaelis constant	NaN	mM	D_Fructose_6_phosphate	PGI_R02740	C00085	R02740	kM_R100_D_Fructose_6_phosphate
Michaelis constant	NaN	mM	D_Fructose_6_phosphate	PFK_R04779	C00085	R04779	kM_R101_D_Fructose_6_phosphate
Michaelis constant	0.49559808	mM	D_Fructose_6_phosphate	TAL_R08575	C00085	R08575	kM_R102_D_Fructose_6_phosphate
Michaelis constant	7	mM	D_Fructose_6_phosphate	TXT_R01067	C00085	R01067	kM_R103_D_Fructose_6_phosphate
Michaelis constant	NaN	mM	D_Fructose_6_phosphate	FBP_R00762	C00085	R00762	kM_R104_D_Fructose_6_phosphate
Michaelis constant	0.041	mM	_2_Phospho_D_glycerate	PGM_R01518	C00631	R01518	kM_R105__2_Phospho_D_glycerate
Michaelis constant	0.3	mM	_2_Phospho_D_glycerate	PGH_R00658	C00631	R00658	kM_R106__2_Phospho_D_glycerate
Michaelis constant	2.2969796	mM	Succinate	SCS_R00405	C00042	R00405	kM_R107_Succinate
Michaelis constant	0.11895397	mM	Succinate	SDH_R02164	C00042	R02164	kM_R108_Succinate
Michaelis constant	4	mM	Sedoheptulose_7_phosphate	TXT_R01641	C05382	R01641	kM_R109_Sedoheptulose_7_phosphate
Michaelis constant	0.28683033	mM	Sedoheptulose_7_phosphate	TAL_R08575	C05382	R08575	kM_R110_Sedoheptulose_7_phosphate
substrate catalytic rate constant	NaN	1/s		PTS_RPTSsy		RPTSsy	kcrf_R1
substrate catalytic rate constant	NaN	1/s		PGI_R02740		R02740	kcrf_R2
substrate catalytic rate constant	NaN	1/s		PFK_R04779		R04779	kcrf_R3
substrate catalytic rate constant	NaN	1/s		ALD_R01070		R01070	kcrf_R4
substrate catalytic rate constant	9000	1/s		TIM_R01015		R01015	kcrf_R5
substrate catalytic rate constant	268	1/s		GAP_R01061		R01061	kcrf_R6
substrate catalytic rate constant	654	1/s		PGK_R01512		R01512	kcrf_R7
substrate catalytic rate constant	530	1/s		PGM_R01518		R01518	kcrf_R8
substrate catalytic rate constant	78	1/s		PGH_R00658		R00658	kcrf_R9
substrate catalytic rate constant	232	1/s		PYK_R00200		R00200	kcrf_R10
substrate catalytic rate constant	2.4	1/s		PDH_R00209		R00209	kcrf_R11
substrate catalytic rate constant	174	1/s		ZWF_R00835		R00835	kcrf_R12
substrate catalytic rate constant	1900	1/s		GLH_R02035		R02035	kcrf_R13
substrate catalytic rate constant	NaN	1/s		PGD_R01528		R01528	kcrf_R14
substrate catalytic rate constant	1405.8805	1/s		RPI_R01056		R01056	kcrf_R15
substrate catalytic rate constant	1300	1/s		RPE_R01529		R01529	kcrf_R16
substrate catalytic rate constant	45	1/s		TXT_R01641		R01641	kcrf_R17
substrate catalytic rate constant	6.44	1/s		TAL_R08575		R08575	kcrf_R18
substrate catalytic rate constant	69	1/s		TXT_R01067		R01067	kcrf_R19
substrate catalytic rate constant	NaN	1/s		FBP_R00762		R00762	kcrf_R20
substrate catalytic rate constant	67.070767	1/s		CSN_R00351		R00351	kcrf_R21
substrate catalytic rate constant	67.070767	1/s		ACN_R00351		R00351	kcrf_R22
substrate catalytic rate constant	3.3	1/s		ACN_R01900		R01900	kcrf_R23
substrate catalytic rate constant	NaN	1/s		ICD_R00709		R00709	kcrf_R24
substrate catalytic rate constant	NaN	1/s		KGD_R08549		R08549	kcrf_R25
substrate catalytic rate constant	201	1/s		SCS_R00405		R00405	kcrf_R26
substrate catalytic rate constant	85.572486	1/s		SDH_R02164		R02164	kcrf_R27
substrate catalytic rate constant	409.59643	1/s		FUM_R01082		R01082	kcrf_R28
substrate catalytic rate constant	31.075134	1/s		MDH_R00342		R00342	kcrf_R29
product catalytic rate constant	NaN	1/s		PTS_RPTSsy		RPTSsy	kcrr_R1
product catalytic rate constant	NaN	1/s		PGI_R02740		R02740	kcrr_R2
product catalytic rate constant	NaN	1/s		PFK_R04779		R04779	kcrr_R3
product catalytic rate constant	NaN	1/s		ALD_R01070		R01070	kcrr_R4
product catalytic rate constant	9000	1/s		TIM_R01015		R01015	kcrr_R5
product catalytic rate constant	34.596483	1/s		GAP_R01061		R01061	kcrr_R6
product catalytic rate constant	833	1/s		PGK_R01512		R01512	kcrr_R7
product catalytic rate constant	26.124843	1/s		PGM_R01518		R01518	kcrr_R8
product catalytic rate constant	NaN	1/s		PGH_R00658		R00658	kcrr_R9
product catalytic rate constant	NaN	1/s		PYK_R00200		R00200	kcrr_R10
product catalytic rate constant	0.077	1/s		PDH_R00209		R00209	kcrr_R11
product catalytic rate constant	571	1/s		ZWF_R00835		R00835	kcrr_R12
product catalytic rate constant	NaN	1/s		GLH_R02035		R02035	kcrr_R13
product catalytic rate constant	98	1/s		PGD_R01528		R01528	kcrr_R14
product catalytic rate constant	906.06764	1/s		RPI_R01056		R01056	kcrr_R15
product catalytic rate constant	182.45258	1/s		RPE_R01529		R01529	kcrr_R16
product catalytic rate constant	NaN	1/s		TXT_R01641		R01641	kcrr_R17
product catalytic rate constant	NaN	1/s		TAL_R08575		R08575	kcrr_R18
product catalytic rate constant	NaN	1/s		TXT_R01067		R01067	kcrr_R19
product catalytic rate constant	23.4	1/s		FBP_R00762		R00762	kcrr_R20
product catalytic rate constant	119.32901	1/s		CSN_R00351		R00351	kcrr_R21
product catalytic rate constant	119.32901	1/s		ACN_R00351		R00351	kcrr_R22
product catalytic rate constant	NaN	1/s		ACN_R01900		R01900	kcrr_R23
product catalytic rate constant	30	1/s		ICD_R00709		R00709	kcrr_R24
product catalytic rate constant	NaN	1/s		KGD_R08549		R08549	kcrr_R25
product catalytic rate constant	45.344239	1/s		SCS_R00405		R00405	kcrr_R26
product catalytic rate constant	79.556898	1/s		SDH_R02164		R02164	kcrr_R27
product catalytic rate constant	115.24806	1/s		FUM_R01082		R01082	kcrr_R28
product catalytic rate constant	227.92729	1/s		MDH_R00342		R00342	kcrr_R29
%							
!!SBtab TableID='t_id_04' DocumentName='Model' TableName='Flux' TableType='Quantity' Unit='mM/s'							
!QuantityType	!Reaction	!Reaction:Identifiers:kegg.reaction	!Flux				
flux	PTS_RPTSsy	RPTSsy	0.609				
flux	PGI_R02740	R02740	0.504				
flux	PFK_R04779	R04779	0.504				
flux	ALD_R01070	R01070	0.504				
